image_id,captions,ShortDesc
5644,"['A boy flying through the air with his skateboard as it flips around.', 'A person on a skate board high up in the air.', 'A man jumping in the air on a skateboard.', 'A young man performing a skate board trick outside.', 'The skater is flipping his board during a high jump.']",A boy zooms up high on his skateboard! He flips and spins in the air like a bird. It looks so fun and exciting!
572725,"['A man in white shirt grinding a skateboard on rail.', 'A man riding a skateboard down a rail doing a trick.', 'A teen skateboarder skating down a stair rail on his skateboard.', 'Skateboarder with a white shirt grinding on a rail. ', 'The young man is practicing his skateboard tricks. ']",A young man in a white shirt zooms on his skateboard. He jumps and slides on a shiny rail. He is practicing cool tricks and having fun!
477172,"['Skier jumping moguls on his run down the mountain.', 'A person skiing on the snow in a ski race.', 'The skier spreads her legs and jumps a small hill.', 'an image of a skier racing down the slopes', 'the snow skier heading for the finish line']","A skier zooms down a big, snowy mountain. She jumps over little hills and races super fast. The finish line is so close!"
309510,"['A man riding skis down the side of a snow covered mountain.', 'A person is doing a trick on their skis. ', 'A skier up in the air while going through a downhill course.', 'A skier making a jump over a snow hill.', 'A skier in the air, skis crossed, coming down a slope.  ']","A man zooms down a big, white mountain on his skis. He jumps high in the air and does cool tricks! It looks so fun and snowy!"
35395,"['A long table set with a variety fruits, vegetables and baked goods.', 'A table set with a variety of fruits and vegetables.', 'A long white table is set up with food.', 'a number of plates with food on a table ', 'The table has plates of fruit and cakes. ']","The big table is full of yummy food! There are bright fruits, crunchy veggies, and sweet cakes. It looks like a fun feast waiting for friends!"
95078,"['A hot dog is covered with kraut and ketchup.', 'A hot dog is topped with onions and ketchup.', 'A hotdog with sauerkraut and catchup on a bun.', 'A hotdog is loaded with chopped onions and ketchup.', 'A hot dog smothered with onions and ketchup sits on a white napkin.']","A yummy hot dog is dressed up with lots of toppings! It has crunchy kraut, sweet ketchup, and tasty onions. It looks so fun to eat!"
32964,"['Hot dogs in buns with beans and coleslaw is standard fair at most cookouts.', 'A meal of hot dogs and beans is accompanied by coleslaw.', 'Two hog dogs, beans, and coleslaw sitting beside each other.', 'An arrangement of hot dogs and beans is shown.', 'A bowl of beans, two hot dogs and slaw.']","At the cookout, there are yummy hot dogs in soft buns. They sit next to a bowl of beans and crunchy coleslaw. It looks like a fun meal!"
185614,"['Blue-and-white plates of food sitting on top of the table overlooking a backyard. ', 'A table a plate that has a hot dog on it ', 'a close up of a plate of food ', 'The food is prepared on the kitchen table.', 'A hotdog with many toppings sits on a plate in a bright room.']","There are blue-and-white plates on the table with yummy food. One plate has a hotdog with many toppings. The table is in a bright room, and you can see the backyard from there."
507750,"['A person riding skis into a pool of water down a ski slope.', 'A skiier jumps into the air in front of a huge audience.', 'A skier in shorts landing in a pool of water', 'A skier about to hit water after a slope jump.', 'A skier is about to fall into the water']",A skier zooms down a snowy hill and jumps high into the air! They splash into a big pool of water. Everyone cheers and laughs!
429293,"['A tray filled with lots of fries next to a hot dog.', 'A hot dog with toppings sits next to fries', 'Here is  hot dog in a bun with sour pickles and french fries.', 'This is a closeup of a hot dog with pickle and tomato and fries.', 'A basket of fries and a basket with a hot dog with tomatoes and pickle.']",There is a big tray with yummy fries and a hot dog. The hot dog is in a soft bun with crunchy pickles and red tomatoes. It looks so tasty!
300012,"['A person on a skateboard does a trick on stairs.', 'A man in black jacket jumping on skateboard next to a brick wall.', 'The young man is practicing his tricks on his skateboard. ', 'Guy doing trick with skateboard jumping off top step', 'A skateboarder jumping off of a set of steps on a skateboard.']",A young man in a black jacket zooms on his skateboard. He jumps off the steps and does a cool trick! It looks so fun!
325593,"['Man holding a skate board in a park', 'A man with a skateboard holding it in his right hand.', 'A man stands on top or a ramp with his skateboard.', 'A skater walks with his board near a spray painted half pipe.', 'A person standing with a skateboard near a depression.']","In the park, a man holds his cool skateboard. He stands on a big ramp, ready to ride. There’s a colorful half pipe nearby, too!"
103628,"['A salad with half a sandwich and salad dressing.', 'Lunch of half a sandwich, salad and dressing', 'A close-up of a sandwich, dressing and a salad.', 'a close up of a salad and a sandwich', 'A meal consisting of a large salad and a half of a sandwich. ']","There is a big, green salad with crunchy bits and a yummy dressing. Next to it, there is a half sandwich, soft and tasty. This looks like a fun lunch!"
576754,"['A man riding a skateboard down a street.', 'A longboarder wearing full riding gear accelerates down a hill.', 'A man surf boarding down a hill during the day.', 'Man on skate board, crouching down as if to minimize wind drag.', 'A man in a crouched position on a skateboard.']",A man zooms down a hill on his skateboard. He's wearing cool gear to go super fast. He crouches low to go even quicker!
450709,"['a snowboarder in a white jacket making way down the hill', 'A woman is skiing down the snowy slopes.', 'A young man snowboarding down a snowy hill', 'A woman riding a snowboard down a snow covered slope.', 'A person on a snowboard riding on a slope.']","A happy snowboarder is gliding down the snowy hill. Another woman is skiing nearby. They both zoom so fast on the white, snowy slopes!"
38886,"['The person is standing on a snowboard wearing goggles.', 'A man riding a snowboard on top of a snow covered slope.', 'A man is on skis on a mountain ski slope.', 'A man wearing a black ski suit preparing to go down a snow covered hill.', 'A person standing on a snowboard in the snow. ']","The man is on a snowboard, ready to go down a snowy hill. He is wearing goggles and a black ski suit. He looks excited on the snowy mountain."
22626,"[""A view of a snowboarder's own legs and feet with a snowy hillside behind."", 'A snowboarder sitting on the ground to take a picture of the sun setting behind a ridge.', 'Guy lays in the snow in the bright sun\n\n', 'A man standing on the snow in front of a slope.', 'legs on a snowboard looking down a steep slope.']",The snowboarder sees his own feet on the board and the snowy hill below. He lays in the bright sun and watches the sunset. He stands in front of a big slope.
